students file: ../120_students/f_students.txt, start: 07:00:00, end: 22:00:00, N: 50
--------CROWDED EDGES--------
1640104237_1649972349 4
1649972349_1649972459 4
1649972459_1533467002 4
1533467002_6779375098 4
1649972378_1649972318 3
1649972318_1649972234 3
1649972234_6808322585 3
6808322585_1649972002 3
1649972002_6808322562 3
1640104233_1640109957 3
6808322562_1649972351 3
1649972351_1649972419 3
1649972419_4455406004 3
5669704974_5669704981 2
5669704981_1640118264 2
181657835_1649972097 2
1649972097_1640110025 2
1640110025_1640109957 2
1640109957_1640104233 2
1640104233_1640104237 2
1640118211_1640118261 2
1640118261_181657849 2
181657849_181657841 2
181657841_181657835 2
1510920511_6808309480 2
181657835_1650036049 2
6808309480_6808309481 2
1640118264_1640118258 2
1658513408_1650035996 2
1650035996_1640104238 2
1640104238_1640104234 2
1640104234_1640104235 2
1640104235_1640104237 2
6766624209_1568670974 2
552449847_1533467002 2
1640109948_1640109946 2
1640109946_1649972320 2
1649972320_1649972039 2
1649972039_1649972074 2
1649972074_1649972378 2
1640110029_1640110036 2
1640110050_1640110046 2
1640118145_1640118147 2
1640118147_1640118211 2
1640110011_1640110000 1
5666977132_5669704974 1
1640110000_1640109960 1
1640109960_1640110008 1
1640118264_1640118170 1
1640110008_1640109966 1
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 81
--------TIME--------
0:01:03.382833
