students file: ../120_students/f_students.txt, start: 07:00:00, end: 22:00:00, N: 50
--------CROWDED EDGES--------
1640104237_1649972349 4
1649972349_1649972459 4
1649972459_1533467002 4
1640110025_1640109957 3
1533467002_6779375098 3
1640104233_1640109957 3
1649972002_6808322562 3
1649972097_1640110025 2
1640109957_1640104233 2
1640104233_1640104237 2
1640118211_1640118261 2
1640118261_181657849 2
181657849_181657841 2
181657841_181657835 2
1510920511_6808309480 2
1649972016_1533476090 2
1533476090_4188372130 2
1640118263_1640118200 2
1658513408_1650035996 2
1640118200_1649972258 2
1650035996_1640104238 2
6766624209_1568670974 2
1640104238_1640104234 2
1649972258_1650036165 2
1650036165_1649972262 2
1640104234_1640104235 2
1649972262_7218359000 2
1640104235_1640104237 2
7218359000_1658519806 2
552449847_1533467002 2
1640110062_1640104233 2
1658519806_1640118254 2
1640118254_1649972339 2
1649972339_1640109955 2
1649972320_1649972039 2
1640109955_1640118156 2
1640118156_1640109958 2
1649972039_1649972074 2
1640109958_1650036141 2
1650036141_1640110007 2
1640110007_1640110062 2
1649972378_1649972318 2
1649972318_1649972234 2
6808322585_1649972002 2
1649972351_1649972419 2
1649972419_4455406004 2
1650035927_1650036169 2
1650036169_1650036344 2
1650036344_6808309477 2
1640110040_1640110050 2
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 81
--------TIME--------
0:01:03.148345
