students file: ../60_students/t_students.txt, start: 07:30:00, end: 21:55:00, N: 50
--------CROWDED EDGES--------
1650036064_1650036363 4
1533467002_6779375098 4
1649972459_1533467002 3
1640110023_1649972041 2
1649972041_1640109950 2
1640109950_1640109952 2
1640109952_1640118156 2
1640118156_1640118197 2
1640118197_1533476114 2
1533476114_1649972206 2
1649972206_1533476118 2
1533476118_1649972016 2
1649972016_1533476090 2
1533476090_4188372130 2
4188372130_552450062 2
1640109957_1640104233 2
1640104233_1640104237 2
1640104237_1649972349 2
1649972349_1649972459 2
1640109968_1650035939 2
899433686_181657803 2
1533467002_552449847 2
1640118252_1658501579 2
1658501579_1650036064 2
1649941149_181657841 2
552450062_6766624209 2
6766624209_1568670974 2
552449847_1533467002 2
1568670974_552449847 2
552449847_835352961 2
835352961_1649972301 2
1649972301_835352948 2
835352948_1533476089 2
1533476089_1533476103 2
1533476103_835352925 2
6808322294_1533476116 2
7231742797_5667358719 2
1533476116_1640118252 2
1640109993_1640109968 2
1650035939_1640109980 2
1640109980_181657835 2
1649972378_1649972318 2
1649972318_1649972234 2
6808322585_1649972002 2
1640104232_1533468569 2
1640109985_1640109944 1
1640109944_1640109975 1
1640109975_1640110023 1
181635151_1650036328 1
552450062_835352961 1
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 92
--------TIME--------
0:01:16.268865
