students file: ../60_students/t_students.txt, start: 07:30:00, end: 21:55:00, N: 50
--------CROWDED EDGES--------
1650036064_1650036363 4
1640118252_1658501579 3
1658501579_1650036064 3
1533467002_6779375098 3
1640104233_1640104237 2
1640118156_1640118197 2
1640118197_1533476114 2
1649972016_1533476090 2
1533476090_4188372130 2
4188372130_552450062 2
1640104237_1649972349 2
1649972349_1649972459 2
1658513408_1650035996 2
552450062_6766624209 2
1650035996_1640104238 2
6766624209_1568670974 2
1640104238_1640104234 2
1649972459_1533467002 2
1568670974_552449847 2
552449847_1533467002 2
1533467002_552449847 2
1658501588_3203441285 2
552449847_835352961 2
835352961_1649972301 2
1649972301_835352948 2
835352948_1533476089 2
1533476089_1533476103 2
1533476103_835352925 2
6808322294_1533476116 2
1533476116_1640118252 2
1649972378_1649972318 2
1649972318_1649972234 2
7231742788_7231742789 2
7231742797_5667358719 2
1649972234_6808322585 2
6808322585_1649972002 2
1640104234_1640110028 2
1640110028_1640104232 2
1640104232_1533468569 2
181635151_1650036328 1
1650036328_1650036335 1
1650036335_1650036133 1
1650036133_1649941061 1
1649941061_1649941153 1
1649941153_1640118145 1
1640118145_1640118147 1
1640118147_1640118211 1
1640118211_1640118261 1
1640118261_181657849 1
181657849_181657841 1
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 92
--------TIME--------
0:01:16.314377
