students file: ../1200_students/t_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 29
1649972459_1533467002 27
1640104237_1649972349 26
1649972349_1649972459 26
552449847_1533467002 23
1649972016_1533476090 18
1533476090_4188372130 18
6766624209_1568670974 18
1640104233_1640104237 16
7231742797_5667358719 16
1533476118_1649972016 15
1649972097_1640110025 14
1640110025_1640109957 14
1640109957_1640104233 14
1640109952_1640118156 14
1640118156_1640118197 14
1640118197_1533476114 14
1533476114_1649972206 14
552450062_6766624209 14
1568670974_552449847 14
1658513408_1650035996 13
1649972206_1533476118 12
1640118252_1658501579 12
1649972419_4455406004 12
1650035939_1640109980 11
1650035996_1640104238 11
1640104238_1640104234 11
1640104234_1640104235 11
1640104235_1640104237 11
1650036064_1650036363 11
7231742810_7231742819 11
6808322566_1649972002 10
1640109968_1650035939 10
1649972260_6808154773 10
3601319366_3601319363 10
1640110022_1640118234 9
1649972323_1649972266 9
1640109980_181657835 9
181657835_1649972097 9
1658513391_7229906418 9
1640109971_1640109952 9
835352929_835352905 9
5667387940_5667387938 9
835352961_552449847 9
1649972351_1649972419 9
7231742819_5667358719 9
1640110044_1640110022 8
1649972266_1649971995 8
1649971995_6808322566 8
5669704981_1640118264 8
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1804
--------TIME--------
1:38:26.659760
