students file: ../1200_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 28
1649972459_1533467002 18
835352970_1640118120 15
552449847_1533467002 15
1640110025_1640109957 12
1640104237_1649972349 12
1649972349_1649972459 12
1658501588_3203441285 12
7231742797_5667358719 11
6766624209_1568670974 11
1650036064_1650036363 10
1640118159_3203441294 10
835352929_835352905 9
7218580514_1640118163 9
1640110044_1640110022 8
1640118163_1640118245 8
5667387940_5667387938 8
1658513408_1650035996 7
1640104235_1640104237 7
1640104233_1640104237 7
1649972206_1533476118 7
552449847_1649972124 7
1649972016_1533476090 7
1533476090_4188372130 7
1649972419_4455406004 7
4188372090_4188372100 7
6808322566_1649972002 7
1640109937_1640118159 7
4852906091_7436457856 7
1640109950_1640109962 6
1640109962_1640109953 6
181657835_1650036049 6
181657835_1649972097 6
1649972097_1640110025 6
1640109957_1640104233 6
1640118156_1640118197 6
1650035996_1640104238 6
1640104238_1640104234 6
1640104234_1640104235 6
1640118197_1533476114 6
1533476114_1649972206 6
1533476118_1649972016 6
1533467002_552449847 6
552450062_6766624209 6
1649972327_1640110044 6
1649972402_5667387938 6
1568670974_552449847 6
1649972061_5667387940 6
1640104232_1533468569 6
1510920511_6808309480 6
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1918
--------TIME--------
2:04:30.345544
