students file: ../1200_students/r_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1640104237_1649972349 30
1649972349_1649972459 30
1649972459_1533467002 30
1533467002_6779375098 29
1649972016_1533476090 22
1533476090_4188372130 22
6766624209_1568670974 22
552449847_1533467002 22
7231742797_5667358719 20
1640110025_1640109957 19
1640109952_1640118156 16
1640118156_1640118197 16
1533476118_1649972016 16
1649972097_1640110025 14
1640109957_1640104233 14
1658513408_1650035996 14
1640104233_1640104237 14
1640104238_1640104234 14
835352929_835352905 14
1640118197_1533476114 14
1533476114_1649972206 14
1649972206_1533476118 14
552450062_6766624209 14
1568670974_552449847 14
1640104233_1640109957 14
1640104234_1640104235 13
1640104235_1640104237 13
1640109971_1640109952 13
1650036064_1650036363 13
1640118252_1658501579 12
1650035996_1640104238 11
7231742819_5667358719 11
1649972260_6808154773 10
1650036169_1650036344 10
7231742789_7231742797 10
1650035939_1640109980 9
1640109980_181657835 9
1640109948_1640109994 9
181657835_1649972097 9
1658513391_7229906418 9
1640109993_1640109968 9
1640109968_1650035939 9
7231742788_7231742789 9
1640118159_3203441294 9
1658501588_3203441285 9
5669704981_1640118264 8
1640118264_1640118258 8
1640118258_1640118173 8
1640118173_1640110009 8
1640110009_1640110013 8
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1764
--------TIME--------
1:53:51.533612
