students file: ../1200_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 29
1649972459_1533467002 20
1640104237_1649972349 19
1649972349_1649972459 19
1658501588_3203441285 17
552449847_1533467002 17
835352970_1640118120 15
1640110044_1640110022 13
1640110025_1640109957 12
5667387940_5667387938 12
552449847_1649972124 11
1649972327_1640110044 11
7231742797_5667358719 11
1649972061_5667387940 10
3203441285_3203441289 10
1650036064_1650036363 10
1640109957_1640104233 9
1649972419_4455406004 9
1658513408_1650035996 8
1650035996_1640104238 8
1640104238_1640104234 8
1640104234_1640104235 8
1640104235_1640104237 8
1640104233_1640104237 8
1649972016_1533476090 8
1533476090_4188372130 8
1533467002_552449847 8
7231742788_7231742789 8
7231742789_7231742797 8
552450062_6766624209 8
6766624209_1568670974 8
6808322562_1649972351 8
1649972351_1649972419 8
1568670974_552449847 8
7218580514_1640118163 8
1640109937_1640118159 8
1640118159_3203441294 8
3203441294_1658501588 8
4852906091_7436457856 8
181657835_1649972097 7
1649972097_1640110025 7
4188372130_552450062 7
1649972124_6779375094 7
6779375094_552450801 7
552450801_4188372224 7
6779375096_835352929 7
835352929_835352905 7
835352905_1640118169 7
1640118169_835352970 7
1649941111_1640109976 7
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1918
--------TIME--------
1:21:11.724462
