students file: ../1200_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 29
1640104237_1649972349 15
1649972349_1649972459 15
1649972459_1533467002 15
835352970_1640118120 13
1658501588_3203441285 13
1640110025_1640109957 12
7231742797_5667358719 11
552449847_1533467002 11
5667387940_5667387938 11
1650036064_1650036363 10
1640109957_1640104233 9
1510920362_1510920511 9
1649972061_5667387940 9
7218580514_1640118163 9
1640118156_1640118197 8
1640118197_1533476114 8
552449847_1649972124 8
835352929_835352905 8
7231742788_7231742789 8
1649972327_1640110044 8
7231742789_7231742797 8
1640110044_1640110022 8
1649941111_1640109976 8
6789545859_1640110041 8
1640110041_1640109938 8
1640109938_1649972061 8
6766624209_1568670974 8
3203441285_3203441289 8
1658513408_1650035996 7
1650035996_1640104238 7
1640104238_1640104234 7
1640104234_1640104235 7
1640104235_1640104237 7
1640104233_1640104237 7
1649972016_1533476090 7
1533476090_4188372130 7
4188372130_552450062 7
1640109950_1640109952 7
1510920467_1510920362 7
552450062_6766624209 7
1658501843_2155232272 7
4188372090_4188372100 7
1649972351_1649972419 7
1568670974_552449847 7
1649972419_4455406004 7
6808322566_1649972002 7
1640110007_1640110001 7
1640110001_1640109953 7
1640109953_1650036038 7
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1918
--------TIME--------
1:51:47.544714
