students file: ../1200_students/t_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1640104237_1649972349 31
1649972349_1649972459 30
1649972459_1533467002 29
1533467002_6779375098 29
552449847_1533467002 26
1640104233_1640104237 19
1649972016_1533476090 19
1533476090_4188372130 19
1649972097_1640110025 18
1640110025_1640109957 18
1640109957_1640104233 18
6766624209_1568670974 18
552450062_6766624209 17
1568670974_552449847 17
7231742797_5667358719 16
2155232272_2155232268 16
1640109952_1640118156 15
1640118156_1640118197 15
1640118197_1533476114 15
1533476114_1649972206 15
1649972206_1533476118 15
1533476118_1649972016 15
1649972351_1649972419 15
1649972419_4455406004 15
6808322562_1649972351 14
1658513408_1650035996 11
1640110023_1649972041 11
1640104238_1640104234 11
1649972041_1640109950 11
1640104234_1640104235 11
1640109950_1640109952 11
1640104235_1640104237 11
1649972124_6779375094 11
552450801_4188372224 11
6779375096_835352929 11
835352929_835352905 11
1640109993_1640109968 11
1640109968_1650035939 11
1650035939_1640109980 11
1640109980_181657835 11
1640118252_1658501579 11
1650036064_1650036363 11
1640110044_1640110022 10
1640110022_1640118234 10
1649972323_1649972266 10
1649971995_6808322566 10
1650035996_1640104238 10
1533467002_552449847 10
1640109971_1640109952 10
1649972260_6808154773 10
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1804
--------TIME--------
1:10:34.096228
