students file: ../1200_students/r_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972459_1533467002 34
1640104237_1649972349 33
1649972349_1649972459 33
1533467002_6779375098 29
552449847_1533467002 28
1649972016_1533476090 23
1533476090_4188372130 23
6766624209_1568670974 23
7231742797_5667358719 20
1649972097_1640110025 18
1640110025_1640109957 18
1640109957_1640104233 18
1640104233_1640104237 18
1640109952_1640118156 17
1640118156_1640118197 17
1640118197_1533476114 17
1533476114_1649972206 17
1533476118_1649972016 17
552450062_6766624209 17
1568670974_552449847 17
1649972206_1533476118 16
1650036064_1650036363 14
1640104233_1640109957 14
1650035939_1640109980 13
1658513408_1650035996 13
1640109968_1650035939 12
1640109980_181657835 12
1650035996_1640104238 12
1640104238_1640104234 12
1640104234_1640104235 12
1640104235_1640104237 12
835352929_835352905 12
1640109971_1640109952 12
1640118252_1658501579 12
1658501588_3203441285 12
552450801_4188372224 11
1640110023_1649972041 11
1649972041_1640109950 11
1640109950_1640109952 11
7231742819_5667358719 11
1658501579_1650036064 11
7231742789_7231742797 11
1640109993_1640109968 10
1649972260_6808154773 10
7231742788_7231742789 10
6808322566_1649972002 9
181657835_1649972097 9
552449847_1649972124 9
1640109991_1640110023 9
1649972351_1649972419 9
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1764
--------TIME--------
1:53:18.444040
