students file: ../1200_students/t_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1640104237_1649972349 42
1649972349_1649972459 39
1649972459_1533467002 39
552449847_1533467002 38
1533467002_6779375098 29
1649972016_1533476090 28
1533476090_4188372130 28
6766624209_1568670974 28
1640118156_1640118197 21
1640118197_1533476114 21
1640110025_1640109957 20
1640109957_1640104233 20
1640104233_1640104237 20
1640109952_1640118156 20
1533476114_1649972206 20
1649972206_1533476118 20
1533476118_1649972016 20
1649972097_1640110025 19
1640104235_1640104237 17
552450062_6766624209 17
1568670974_552449847 17
1658513408_1650035996 16
1649972351_1649972419 16
1649972419_4455406004 16
7231742797_5667358719 16
1650035996_1640104238 15
1640104238_1640104234 15
1640104234_1640104235 15
6808322562_1649972351 15
2155232272_2155232268 15
835352929_835352905 13
7231742788_7231742789 13
7231742789_7231742797 13
1640109993_1640109968 12
1640109968_1650035939 12
1650035939_1640109980 12
1640109980_181657835 12
1649972041_1640109950 12
1640109950_1640109952 12
1649972124_6779375094 12
552450801_4188372224 12
6779375096_835352929 12
1640109971_1640109952 12
1640118252_1658501579 12
1658501579_1650036064 12
1650036064_1650036363 12
1640110044_1640110022 11
1640110022_1640118234 11
1649972323_1649972266 11
1649971995_6808322566 11
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1804
--------TIME--------
0:49:04.244511
