students file: ../1200_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 29
1649972459_1533467002 19
1640104237_1649972349 18
1649972349_1649972459 18
835352970_1640118120 14
552449847_1533467002 13
1640110025_1640109957 12
7231742797_5667358719 11
1649972016_1533476090 11
1533476090_4188372130 11
1640110044_1640110022 11
1649972097_1640110025 10
552450062_6766624209 10
6766624209_1568670974 10
1649972327_1640110044 10
1568670974_552449847 10
1650036064_1650036363 10
181657835_1649972097 9
835352929_835352905 9
1658501588_3203441285 9
5667387940_5667387938 8
1649972419_4455406004 8
1640109980_181657835 7
1640118178_1649972065 7
1658513408_1650035996 7
1650035996_1640104238 7
1640104238_1640104234 7
1640104234_1640104235 7
1640109957_1640104233 7
1640104235_1640104237 7
1640104233_1640104237 7
1640109952_1640118156 7
1640118197_1533476114 7
1640118156_1640118197 7
1533476114_1649972206 7
1649972206_1533476118 7
1533476118_1649972016 7
4188372130_552450062 7
1649972061_5667387940 7
4188372090_4188372100 7
1640118252_1658501579 7
7218580514_1640118163 7
6808309480_6808309481 7
6808322566_1649972002 7
1640118163_1640118245 7
1640118120_835352970 7
1658501579_1650036064 7
1640118159_3203441294 7
1649972260_6808154773 6
1533467002_552449847 6
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 1918
--------TIME--------
1:38:24.187259
