students file: ../600_students/r_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 20
1640104237_1649972349 15
1649972349_1649972459 15
1649972459_1533467002 14
7231742797_5667358719 11
552449847_1533467002 9
6766624209_1568670974 8
1640104233_1640104237 7
1640104235_1640104237 7
6808322560_6808322561 7
6808322561_3601319366 7
3601319366_3601319363 7
3601319363_7231742810 7
7231742810_7231742819 7
7231742819_5667358719 7
1650036064_1650036363 7
1658501588_3203441285 7
1640109977_1640109957 7
181657835_1649972097 6
1649972097_1640110025 6
1640110025_1640109957 6
1640109957_1640104233 6
1658513408_1650035996 6
1650035996_1640104238 6
1640104238_1640104234 6
1640104234_1640104235 6
552449847_1649972124 6
835352970_1640118120 6
1649972016_1533476090 6
1533476090_4188372130 6
1533476074_6808322560 6
1640118252_1658501579 6
1650035927_1650036169 6
7231742788_7231742789 6
7231742789_7231742797 6
1650036169_1650036344 6
3203441285_3203441289 6
1649971995_6808322566 5
6808322566_1649972002 5
1650035939_1640109980 5
1640109980_181657835 5
4188372130_552450062 5
835352929_835352905 5
1640109952_1640118156 5
1640118156_1640118197 5
1640118197_1533476114 5
1533476118_1649972016 5
552450062_6766624209 5
1568670974_552449847 5
1640118159_3203441294 5
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 917
--------TIME--------
0:43:00.249206
