students file: ../600_students/f_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 13
1649972459_1533467002 9
552449847_1533467002 9
1640104237_1649972349 8
1649972349_1649972459 8
1640110025_1640109957 7
1649972016_1533476090 6
6766624209_1568670974 6
1649972260_6808154773 6
1649972206_1533476118 5
1533476118_1649972016 5
1533476090_4188372130 5
1640104233_1640104237 5
1640110010_1640109957 5
1640109952_1640118156 4
1640118156_1640118197 4
1640118197_1533476114 4
1533476114_1649972206 4
181657835_1649972097 4
1649972097_1640110025 4
1640109957_1640104233 4
1658513408_1650035996 4
552450062_6766624209 4
1650035996_1640104238 4
1649972327_1640110044 4
6779375099_835353029 4
1640110044_1640110022 4
835353018_552450457 4
1568670974_552449847 4
7231742789_1649972070 4
1649972070_1510920478 4
835352970_1640118120 4
6808309461_5664033045 4
6808309463_181627258 4
1640104238_1640104234 4
1640104234_1640104235 4
1640104235_1640104237 4
1640110029_1640110036 4
1533469125_1533468569 4
1640110040_1640110050 4
1640110050_1640110046 4
1640118208_1640118180 3
1640118180_1649972126 3
1649972126_1649972166 3
1640109991_1640110023 3
1649972041_1640109950 3
1640109950_1640109952 3
4188372130_552450062 3
552450801_4188372224 3
835352929_835352905 3
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 401
--------TIME--------
0:18:10.023434
