students file: ../600_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 11
552449847_1533467002 9
1640104237_1649972349 8
1649972349_1649972459 8
1649972459_1533467002 8
6766624209_1568670974 8
1640118178_1649972065 7
1649972016_1533476090 7
1533476090_4188372130 7
1640109957_1640104233 6
835352929_835352905 6
1640104233_1640104237 6
1533476118_1649972016 6
1649972402_5667387938 6
1640104233_1640109957 6
1640118209_1640118178 5
1649972065_1640118208 5
1640118208_1640118180 5
1640118180_1649972126 5
1649972126_1649972166 5
1640110025_1640109957 5
1640118208_1649972123 5
1649972123_1640118228 5
1640118228_1658519782 5
1640109952_1640118156 5
1640118197_1533476114 5
1650035927_1650036169 5
1533476114_1649972206 5
1649972206_1533476118 5
1640118156_1640118197 5
1658519782_4188372095 5
4188372095_1658501890 5
1650036169_1650036344 5
552450062_6766624209 5
1658501890_1658519788 5
1658519788_1650036145 5
1650036145_4188372208 5
4188372208_1650036292 5
1650036292_4188372200 5
1568670974_552449847 5
4188372200_1568670971 5
1568670971_6808322296 5
6808322296_835352948 5
835352948_1649972301 5
1649972301_835352961 5
6808309463_181627258 5
835352961_552449847 5
6808322566_1649972002 5
1640118203_1640118221 4
1658513408_1650035996 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 945
--------TIME--------
0:48:44.598780
