students file: ../600_students/r_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 17
1649972459_1533467002 15
1649972016_1533476090 14
1533476090_4188372130 14
6766624209_1568670974 14
1640104237_1649972349 12
1649972349_1649972459 12
552449847_1533467002 12
1640109952_1640118156 11
1640118156_1640118197 11
1533476118_1649972016 11
7231742797_5667358719 11
1640118197_1533476114 9
1640110023_1649972041 9
1649972041_1640109950 9
1640109950_1640109952 9
7231742789_7231742797 8
1658501588_3203441285 8
835352929_835352905 7
552450062_6766624209 7
1568670974_552449847 7
7231742819_5667358719 7
1640118159_3203441294 7
1650036064_1650036363 7
1640109977_1640109957 7
835353018_552450457 7
1640109975_1640110023 6
1649972097_1640110025 6
1533467002_552449847 6
1640110025_1640109957 6
1640109957_1640104233 6
1533476114_1649972206 6
1649972206_1533476118 6
1640104233_1640104237 6
1640109976_1649941111 6
1640110006_1658513400 6
1658513400_1640109977 6
1649941111_1649941078 6
1640109937_1640118159 6
1649941078_1640110032 6
1640110032_1640110038 6
1640110038_1640110055 6
1640109956_1640110006 6
1640110055_1649941150 6
7231742788_7231742789 6
1650036169_1650036344 6
2155232272_2155232268 6
3203441285_3203441289 6
1649972260_6808154773 6
1658502014_6779375099 6
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 917
--------TIME--------
0:49:02.222097
