students file: ../600_students/t_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 20
1649972459_1533467002 16
7231742797_5667358719 11
1649972349_1649972459 10
552449847_1533467002 10
1533476114_1649972206 9
1649972206_1533476118 9
1640104237_1649972349 9
1640109952_1640118156 8
1640118156_1640118197 8
1640118197_1533476114 8
1533476118_1649972016 8
1649972016_1533476090 8
1533476090_4188372130 8
552450062_6766624209 8
6766624209_1568670974 8
1568670974_552449847 8
4188372130_552450062 7
1640118252_1658501579 7
1650036064_1650036363 7
1649972097_1640110025 6
1640110025_1640109957 6
1640104233_1640104237 6
1658501579_1650036064 6
7231742819_5667358719 6
1640109987_1649972133 5
6808322566_1649972002 5
1640110023_1649972041 5
1649972041_1640109950 5
1640109950_1640109952 5
1640109968_1650035939 5
1640118264_1640118258 5
1650035939_1640109980 5
1640109948_1640109994 5
835352929_835352905 5
1658513408_1650035996 5
1640104238_1640104234 5
1640104235_1640104237 5
835352970_1640118120 5
1640110029_1640110036 5
1649972260_6808154773 5
6779375099_835353029 5
835353018_552450457 5
6808322585_1649972002 5
1649972419_4455406004 5
1640118208_1640118180 5
1650036169_1650036344 5
3402072316_3402072317 5
1658501588_3203441285 5
1640118180_1640118125 5
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 911
--------TIME--------
0:47:40.425028
