students file: ../600_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 14
1649972349_1649972459 10
1649972459_1533467002 10
1640104237_1649972349 9
552449847_1533467002 8
1650036064_1650036363 7
1640118182_1640118209 6
1640118209_1640118178 6
1649972016_1533476090 6
1533476090_4188372130 6
6766624209_1568670974 6
1658513408_1650035996 6
1649972260_6808154773 6
6808309463_181627258 6
1640118159_3203441294 6
1658501588_3203441285 6
1533476114_1649972206 5
1649972206_1533476118 5
1640118178_1649972065 5
1649972065_1640118208 5
1640118208_1640118180 5
1533476118_1649972016 5
4188372130_552450062 5
552450062_6766624209 5
1650035996_1640104238 5
1568670974_552449847 5
1640104238_1640104234 5
1640104234_1640104235 5
1640104235_1640104237 5
1640104237_1649972260 5
1650036169_1650036344 5
1640109937_1640118159 5
1649972097_1640110025 4
1640110025_1640109957 4
1640109952_1640118156 4
1640118197_1533476114 4
1640118156_1640118197 4
899433021_8110504070 4
1649972327_1640110044 4
899433686_181657803 4
1640104233_1640104237 4
1640118208_1649972123 4
1640118180_1649972126 4
1649972123_1640118228 4
1640118228_1658519782 4
1640110048_1640104237 4
1658519782_4188372095 4
4188372095_1658501890 4
1650036280_1739926764 4
1649972126_1649972166 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 938
--------TIME--------
0:12:04.135304
