students file: ../600_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 17
552449847_1533467002 10
1649972459_1533467002 9
1640104237_1649972349 8
1649972349_1649972459 8
6808309463_181627258 7
1640109952_1640118156 6
1640118156_1640118197 6
1640118197_1533476114 6
1533476114_1649972206 6
1658513408_1650035996 6
1649972206_1533476118 6
1533476118_1649972016 6
1650035996_1640104238 6
1649972016_1533476090 6
1640104238_1640104234 6
1533476090_4188372130 6
1640104234_1640104235 6
4188372130_552450062 6
1640104235_1640104237 6
1650036169_1650036344 6
835352970_1640118120 6
7218580514_1640118163 6
552450062_6766624209 6
6766624209_1568670974 6
1649972402_5667387938 6
1568670974_552449847 6
1640104233_1640109957 6
1640110025_1640109957 5
1640109957_1640104233 5
1640104233_1640104237 5
1640110044_1640110022 5
5667387940_5667387938 5
1640118163_1640118245 5
1650036344_1650036363 5
6808322566_1649972002 5
1640110046_1640110050 4
1640110023_1649972041 4
1649972041_1640109950 4
1640110050_1640110040 4
1640109950_1640109952 4
1640109980_181657835 4
181657835_1649972097 4
1649972097_1640110024 4
1640110024_1658513412 4
1640109977_1658513400 4
1658513400_1640110006 4
1640110006_1640110029 4
1640110029_1649941105 4
1640118178_1649972065 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 945
--------TIME--------
0:38:12.520643
