students file: ../600_students/w_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 14
1649972459_1533467002 8
552449847_1533467002 8
6766624209_1568670974 7
1640104237_1649972349 6
1649972349_1649972459 6
1649972402_5667387938 6
7218580514_1640118163 6
1640104233_1640109957 6
1658513408_1650035996 5
1649972016_1533476090 5
1533476090_4188372130 5
4188372130_552450062 5
1649972097_1640110025 5
1640110025_1640109957 5
552450062_6766624209 5
1650036169_1650036344 5
1568670974_552449847 5
1510920511_6808309480 5
6808309480_6808309481 5
6808322566_1649972002 5
1640118182_1640118209 4
1650035996_1640104238 4
1640109952_1640118156 4
1640104238_1640104234 4
1640118156_1640118197 4
1640104234_1640104235 4
1640118209_1640118178 4
1640118197_1533476114 4
1640104235_1640104237 4
1533476114_1649972206 4
1649972206_1533476118 4
1533476118_1649972016 4
1640118178_1649972065 4
1533467002_552449847 4
552449847_1649972124 4
1649972124_6779375094 4
1649972327_1640110044 4
552450801_4188372224 4
1640109957_1640104233 4
1640110044_1640110022 4
835352929_835352905 4
835352905_1640118169 4
1640104233_1640104237 4
835352970_1640118120 4
1649971995_6808322566 4
1649972318_1649972234 4
6808322585_1649972002 4
1658501588_3203441285 4
5667387940_5667387938 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 945
--------TIME--------
0:48:52.891730
