students file: ../600_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 11
552449847_1533467002 8
1649972459_1533467002 8
6808309463_181627258 8
1649972016_1533476090 7
1533476090_4188372130 7
6766624209_1568670974 7
1640104237_1649972349 7
1649972349_1649972459 7
1649972260_6808154773 7
1650036064_1650036363 7
1640109952_1640118156 5
1640118156_1640118197 5
1533476118_1649972016 5
1640110023_1649972041 5
1649972041_1640109950 5
1640118252_1658501579 5
1650036169_1650036344 5
1510920419_1510920237 5
1510920237_1510920249 5
1510920249_552449851 5
552449851_6808309450 5
6808309450_6808309463 5
1640118159_3203441294 5
1658501588_3203441285 5
899433686_181657803 4
1658513408_1650035996 4
1640118178_1649972065 4
1650035996_1640104238 4
1649972065_1640118208 4
1640109971_1640109952 4
1649972097_1640110025 4
1640109958_1640118197 4
1640110025_1640109957 4
1640118197_1533476114 4
1533476114_1649972206 4
1649972206_1533476118 4
1640109957_1640104233 4
1533476118_1533468120 4
1533468120_4188372225 4
4188372130_552450062 4
1640104233_1640104237 4
4188372225_1568670971 4
1640109993_1640109966 4
552450062_6766624209 4
4188372211_1658519801 4
7271440150_1649941145 4
1510920472_1510920412 4
1658519801_1640118252 4
1568670974_552449847 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 938
--------TIME--------
0:11:57.417232
