students file: ../600_students/t_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1533467002_6779375098 21
1649972459_1533467002 16
1649972349_1649972459 14
1640104237_1649972349 13
552449847_1533467002 13
6766624209_1568670974 12
1649972016_1533476090 11
1533476090_4188372130 11
7231742797_5667358719 11
1640109952_1640118156 8
1640118156_1640118197 8
1533476118_1649972016 8
1649972097_1640110025 8
1640110025_1640109957 8
1640109957_1640104233 8
1640104233_1640104237 8
1640110023_1649972041 7
1649972041_1640109950 7
1640109950_1640109952 7
1640118197_1533476114 7
1650036064_1650036363 7
1658513408_1650035996 6
1640104238_1640104234 6
552450062_6766624209 6
1568670974_552449847 6
835352970_1640118120 6
7231742819_5667358719 6
1649972061_5667387940 6
5667387940_5667387938 6
1640109975_1640110023 5
1640118264_1640118258 5
1640118173_1640110009 5
1533476114_1649972206 5
1649972206_1533476118 5
1650035996_1640104238 5
1640104234_1640104235 5
1640104235_1640104237 5
835352929_835352905 5
1649972260_6808154773 5
7231742788_7231742789 5
1640118252_1658501579 5
1640118178_1649972065 5
7231742789_7231742797 5
3402072316_3402072317 5
1658501843_2155232272 5
4188372090_4188372100 5
1533468568_1533467002 5
6808322566_1649972002 4
5669704981_1640118264 4
1640118258_1640118173 4
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 911
--------TIME--------
0:48:42.623637
