students file: ../12000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
7231742797_5667358719 88
1649972349_1649972459 79
1649972459_1533467002 79
7218580514_1640118163 78
1650036064_1650036363 75
1640104237_1649972349 73
835352929_835352905 72
1649972016_1533476090 71
6766624209_1568670974 71
1640104233_1640104237 65
1658501588_3203441285 62
1640109957_1640104233 59
835352970_1640118120 59
1640110025_1640109957 58
1649972260_6808154773 58
1649972070_1510920478 58
6808309461_5664033045 58
1649972097_1640110025 55
7231742810_7231742819 55
5667387940_5667387938 55
6779375099_835353029 54
835353018_552450457 54
7231742789_1649972070 54
1640118252_1658501579 54
4188372090_4188372100 54
1533476090_4188372130 53
835353029_835353018 53
6764767053_6808309463 53
1658501579_1650036064 51
552449847_1649972124 50
7231742789_7231742797 50
7231742788_7231742789 49
1649972351_1649972419 49
1649972419_4455406004 49
1649972041_1640109950 48
1640109950_1640109952 48
1640109952_1640118156 48
1640118156_1640118197 48
1533476118_1649972016 48
552450801_4188372224 45
6808322566_6808322562 45
181657835_1650036049 44
1658513408_1650035996 43
1658502014_6779375099 43
1510920467_1510920362 43
1510920362_1510920511 43
1533469125_1533468569 43
1640104234_1640104235 42
1640104235_1640104237 42
1640118120_1510920467 42
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 18665
--------TIME--------
16:46:33.959936
