students file: ../6000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972459_1533467002 59
7231742797_5667358719 54
1649972349_1649972459 43
1650036064_1650036363 42
1640104237_1649972349 40
552449847_1533467002 39
1658501588_3203441285 36
7218580514_1640118163 35
1649972402_5667387938 35
1640104233_1640109957 35
6766624209_1568670974 34
835352929_835352905 33
1649972016_1533476090 31
181657835_1650036049 31
1533476090_4188372130 30
1640118128_4188372129 29
1649972260_6808154773 29
1533467002_6779375098 29
835352970_1640118120 28
7231742810_7231742819 28
6808322566_1649972002 26
1649972419_4455406004 26
1640104233_1640104237 25
1640118163_1640118245 25
1533476118_1649972016 23
1533469125_1533468569 23
6808309463_181627258 23
1640109957_1640104233 22
5667387940_5667387938 22
1640118156_1640118197 21
1640118197_1533476114 21
1533476114_1649972206 21
1640110025_1640109957 21
1649972124_6779375094 21
552450801_4188372224 21
835352905_1640118169 21
1640118169_835352970 21
7231742819_5667358719 21
1649972225_7218580514 21
1640118252_1658501579 21
1649972351_1649972419 21
1658513408_1650035996 20
1640109952_1640118156 20
1640104234_1640104235 20
1640104235_1640104237 20
1510920362_1510920511 20
1649972061_5667387940 20
4188372090_4188372100 20
6766624213_1533469125 20
1510920511_6808309480 20
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 9213
--------TIME--------
7:50:21.188207
