students file: ../6000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972459_1533467002 59
1649972349_1649972459 54
7231742797_5667358719 54
1640104237_1649972349 53
7218580514_1640118163 52
1658501588_3203441285 46
1650036064_1650036363 42
552449847_1533467002 39
835352970_1640118120 38
1649972016_1533476090 37
6766624209_1568670974 37
1533476090_4188372130 36
1649972225_7218580514 36
1649972402_5667387938 35
1649972260_6808154773 34
1640118200_1640118266 34
1640104233_1640109957 34
1649972419_4455406004 32
181657835_1650036049 31
1640118163_1640118245 31
5667387940_5667387938 30
1640118128_4188372129 29
835352929_835352905 29
6808322566_1649972002 29
1533469125_1533468569 29
1533467002_6779375098 29
1640104233_1640104237 28
7231742810_7231742819 28
552450801_4188372224 27
6766624213_1533469125 27
1649972351_1649972419 27
1640110025_1640109957 26
1640109957_1640104233 26
1533467002_6766624213 26
1640109952_1640118156 25
1640118156_1640118197 25
1640118197_1533476114 25
1533476114_1649972206 25
1533476118_1649972016 25
1640118266_1649972225 25
1640118252_1658501579 25
1658501579_1650036064 25
6808309463_181627258 25
1658513408_1650035996 24
1640104237_1649972260 24
1533467002_552449847 24
1649972061_5667387940 24
4852906091_7436457856 24
3203441285_3203441289 24
1640104238_1640104234 23
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 9213
--------TIME--------
7:48:02.714235
