students file: ../6000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972349_1649972459 64
1649972459_1533467002 64
1640104237_1649972349 63
7231742797_5667358719 54
1649972016_1533476090 48
1533476090_4188372130 48
6766624209_1568670974 48
1650036064_1650036363 41
552449847_1533467002 39
1640109952_1640118156 38
1640118156_1640118197 38
1533476118_1649972016 38
7218580514_1640118163 38
1640104233_1640104237 36
835352929_835352905 35
1649972402_5667387938 35
1649972041_1640109950 34
1640109950_1640109952 34
1640104233_1640109957 34
1658501588_3203441285 33
1658513408_1650035996 31
181657835_1650036049 31
1640118200_1640118266 31
835352970_1640118120 30
1649972225_7218580514 30
1640110025_1640109957 29
1640109957_1640104233 29
1640104234_1640104235 29
1640104235_1640104237 29
1640118128_4188372129 29
7231742789_7231742797 29
1533467002_6779375098 29
1640110023_1649972041 28
552450801_4188372224 28
7231742810_7231742819 28
1649972070_1510920478 28
1649972097_1640110025 27
1640118197_1533476114 27
1640104238_1640104234 26
1649972260_6808154773 26
1650035996_1640104238 25
1640118252_1658501579 25
1640118163_1640118245 25
1650035939_1640109980 24
835353018_552450457 24
7231742789_1649972070 24
6808322566_1649972002 24
1649972351_1649972419 24
1649972419_4455406004 24
1640118264_1640118258 23
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 9213
--------TIME--------
7:52:24.254411
