students file: ../6000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972459_1533467002 60
7231742797_5667358719 54
1640104237_1649972349 44
1649972349_1649972459 44
7218580514_1640118163 44
1650036064_1650036363 43
1649972016_1533476090 40
6766624209_1568670974 40
552449847_1533467002 39
1533476090_4188372130 38
1658501588_3203441285 38
1649972402_5667387938 35
1640104233_1640109957 35
835352970_1640118120 33
1640118163_1640118245 33
181657835_1650036049 31
1649972260_6808154773 30
1649972225_7218580514 30
1640118197_1533476114 29
1533476114_1649972206 29
1640118128_4188372129 29
1533467002_6779375098 29
1640109952_1640118156 28
1640118156_1640118197 28
1533476118_1649972016 28
7231742810_7231742819 28
6808322566_1649972002 28
1533469125_1533468569 28
5667387940_5667387938 28
1649972061_5667387940 27
1649972419_4455406004 26
835352929_835352905 25
6808309463_181627258 25
1640109957_1640104233 24
1649972041_1640109950 24
1640104233_1640104237 24
1640109950_1640109952 24
7231742789_7231742797 24
6789545859_1640110041 24
1640110041_1640109938 24
1640109938_1649972061 24
6766624213_1533469125 24
1640118159_3203441294 24
1640110025_1640109957 23
1649972206_1533476118 23
1640118200_1640118266 23
1649972351_1649972419 23
552450801_4188372224 22
552449847_1649972124 22
1533467002_6766624213 22
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 9213
--------TIME--------
7:50:22.931165
