students file: ../6000_students/m_students.txt, start: 06:30:00, end: 23:59:00, N: 50
--------CROWDED EDGES--------
1649972459_1533467002 65
7231742797_5667358719 54
1640104237_1649972349 43
1649972349_1649972459 43
1650036064_1650036363 42
1658501588_3203441285 40
552449847_1533467002 39
7218580514_1640118163 39
6766624209_1568670974 38
1649972402_5667387938 35
1640104233_1640109957 34
835352970_1640118120 32
181657835_1650036049 31
1649972419_4455406004 30
1640118128_4188372129 29
1533467002_6779375098 29
1649972016_1533476090 28
7231742810_7231742819 28
1649972260_6808154773 28
1649972351_1649972419 28
1533476090_4188372130 26
5667387940_5667387938 26
1640110025_1640109957 25
1640109957_1640104233 25
6808322566_1649972002 25
1640118163_1640118245 25
835352929_835352905 24
1649972206_1533476118 23
6766624213_1533469125 23
1533469125_1533468569 23
1533476118_1649972016 22
1640104233_1640104237 22
1640118252_1658501579 22
6808309463_181627258 22
1658513408_1650035996 21
1640109952_1640118156 21
1640118156_1640118197 21
1640118197_1533476114 21
1640104235_1640104237 21
1649972097_1640110025 21
1533476114_1649972206 21
7231742819_5667358719 21
1533467002_6766624213 21
1650035996_1640104238 20
1640104234_1640104235 20
1640110023_1649972041 20
1649972041_1640109950 20
1640109950_1640109952 20
1510920362_1510920511 20
1658501579_1650036064 20
--------LATE PERCENTAGE--------
percent late: 0.0
number late: 0
total classes: 9213
--------TIME--------
7:53:58.663685
